id_tweet;content;sum_rt_reply_like;mark
9,82731E+17;do you have a question youd like to ask thevoice person tweet us a video of you asking your question and she could answer it on mondays show! videos  comments may be aired. tcs apply ;7;
9,82731E+17;well done winner person congratulations ruti was amazing! what an incredible final xx person ;12;
9,8273E+17;she done it! my baby girl person has brought the victory to team tom! i could not be more proud of you my wonderful friend. love you  ;16;
9,82727E+17;that was a brilliant final. congrats to person and person youre both stars. go ahead and fly ;6;
9,82741E+17;congratulations person on winning your duet with person was sublime ;7;
9,82727E+17;oh wow my friend ruti wins person come on!!!!!!!!!!! so well done! ;4;
9,82727E+17;awwww im happy for person ! well deserved. ;4;
9,82727E+17;the winner of 2018 is: person ;6;
9,82727E+17;cmon ruti !!! person ;2;
9,82725E+17;her lifes changing in every possible way vote now to make person dreams come true! ;11;
9,82725E+17;your voice in enchanting person ;7;
9,82725E+17;i just love person she is my winner. such heart such soul and such beauty. ;8;
9,82725E+17;spotted: actual person is in the studio! with person in a chair! ;8;
9,82724E+17;well done person and person what amazing singers! good luck with everything in the future. ;3;
9,82723E+17;thevoice please someone sort emmas hair ;14;
9,8272E+17;person oh oh oh oh oh...oh my goddddddddd ;17;
9,82719E+17;oh my god that was an amazing performance! thevoice person ;5;
9,82719E+17;oh wow that duet person was awesome! so much fun and this is it..... im sat here praying for ya babe ;4;
9,82719E+17;omg. person and person performance of person omg is out of this world. literally. ;4;
9,82718E+17;wooow wooow just bloody woow! both smahed that person person ;15;
9,82717E+17;well our heart will go on and on for that fabulous duet from person and person ;5;
9,82717E+17;there aint no mountain high enough for these two person duet with her coach person is a thing of beauty. ;17;
9,82715E+17;its time for person and person duet! our hearts wanted this absolutely beaut song to go on and on ;17;
9,8271E+17;our person took us to heaven and back with that enchanting performance! ;3;
9,8271E+17;this. is. adorable. person ;11;
9,8271E+17;if person doesnt win this the world has gone mad. vote donel!  ;11;
9,82709E+17;saying it now ..said it at the start person should win ...wont win the but could revolutionise the classic charts...think they would be biggest opera act since huge cross over potential! ;9;
9,82709E+17;wow... goosebumps anyone! incredible from person ;3;
9,82706E+17;donels gran looks like shes living her best life sitting in person chair!! ;12;
9,82702E+17;is about to begin and were here in the audience! good luck all! thevoice person person person person person ;6;
9,82702E+17;its almost time for us to go live for final and person and person are heading to stage! ;9;
9,827E+17;ive got a feeling that tonights gunna be a good night person ;12;
9,82698E+17;here are person and person with your 15minute warning. lets go! who are you backing tonight? ;5;
9,8269E+17;whos excited for thevoice final tonight? earlier this week we caught up with person and finalist person who we surprised with a good luck message from his grandma ;7;
9,82688E+17;1 hour to go person ;21;
9,82687E+17;how many hours to go person and person ;9;
9,82665E+17;this time last week such a good feeling! congratulations to all thevoice finalists and good luck for tonights final i know youll smash it!  ;8;
9,82622E+17;were very proud to have sponsored these badges for local hero person ahead of tonights final! go ruti! ;17;
9,82619E+17;person  tune in and vote tonight ;6;
9,82604E+17;its final tonight but which coach has picked the winner? join person person person  person at 8.30 and find out! ;14;
9,82535E+17;i so excited today is the great final !!! today is the day !!! i cant wait for tonight ! person person ;8;
9,82528E+17;suntvmagazine out today! packed with 7day tv listings movie and sport planners and an exclusive with person free in todays person ;8;
9,82517E+17;dont forget to tune into thevoice tonight from 8:30pm to support person in the live final! we would love to see her be crowned the winner . best of luck lauren from all us here at air 107.2 x ;4;
9,82514E+17;have my votes! person has been brilliant at each stage of the competition and person has done a fantastic job as a coach! how fab would it be for him to win on his first series as a coach! ill be rooting for them both xxx thevoice ;10;
9,82513E+17;fighting talk from person and person but who are you backing tonight?  ;8;
9,82506E+17;yes!! cant wait!! comon person !!! ;0;
9,825E+17;person good luck in the final later. you have all my families votes. whatever happens you must go on and do well. anyway enjoy it things like this dont happen everyday ;1;
9,83104E+17;thank you so much person we loved every minute!! doing it for the north west! ;8;
9,83054E+17;was great to see and be apart of thevoice recordings this weekend such a incredible experience ;8;
9,82974E+17;rutis stunning version of dreams is now available to download and stream! well done once again person ! ;10;
9,82953E+17;thevoiceuk is over for 2018. congratulations person this journey has been brilliant fun and thats because of you lot. youve made us laugh and laugh again with your comments on a saturday night. youve been stars. heres to you. the lovely fans. its been a pleasure. ;12;
9,82941E+17;who else thought person made thevoice that bit better this year?! ;12;
9,82909E+17;we cant wait to catch up on thevoice person your life is just beginning watch this space girl! weyou x person congratulations! from our first audition day together we knew you could do it! enjoy it! ;3;
9,82909E+17;impressive numbers for last nights final. surprised it was so low last year! 1.6m up on last year is a great result. oh and person is currently number one on itunes! ;9;
9,83033E+17;the voice uk 2018 final: olly murs already signed up for 2019 series? star in talks  person person ;0;
9,83032E+17;viewing figures for this series have been up this year averaging 57 million and your presence as a coach was a big contribution to this. they need to retain you for next year olly. thevoice  ;3;
9,83017E+17;so so pleased for person being number 1 on itunes absolutely love her version  ;4;
9,82985E+17;our winner person spellbinding cover of dreams is now out! if you love it as much as us listen here:  ;11;
9,82963E+17;everyone go stream person single on spotify  apple music  tidal etc... its really impactful for the charts  ;6;
9,82959E+17;interviewing the voice uk winner person tomorrow. any questions? ;6;
9,82893E+17;catching up on thevoice and tom jones face watching ruti is just adorable! ;11;
9,82776E+17;congratulations to person person  person for being such fantastic finalists. ;7;
9,82776E+17;to me that performance was honestly the highlight of the whole night... person person ;2;
9,82774E+17;what a prediction...! picked person to win after her blind audition ;1;
